"match_id","date","fighter","opponent","winner","weight_class"
1031,"2017-04-22","Hector Sandoval","Matt Schnell",1,"Flyweight"
1032,"2017-04-15","Demetrious Johnson","Wilson Reis",1,"Flyweight"
1033,"2017-04-15","Michelle Waterson","Rose Namajunas",0,"Women's Strawweight"
1034,"2017-04-15","Jacare Souza","Robert Whittaker",0,"Middleweight"
1035,"2017-04-15","Jeremy Stephens","Renato Moicano",0,"Featherweight"
1036,"2017-04-15","Alexander Volkov","Roy Nelson",1,"Heavyweight"
1037,"2017-04-15","Patrick Williams","Tom Duquesnoy",0,"Bantamweight"
1038,"2017-04-15","Bobby Green","Rashid Magomedov",0,"Lightweight"
1039,"2017-04-15","Louis Smolka","Tim Elliott",0,"Flyweight"
1040,"2017-04-15","Aljamain Sterling","Augusto Mendes",1,"Bantamweight"
1041,"2017-04-15","Devin Clark","Jake Collier",1,"Light Heavyweight"
1042,"2017-04-15","Andrew Sanchez","Anthony Smith",0,"Middleweight"
1043,"2017-04-15","Nathan Coy","Zak Cummings",0,"Welterweight"
1044,"2017-04-15","Ashlee Evans-Smith","Ketlen Vieira",0,"Women's Bantamweight"
1045,"2017-04-08","Anthony Johnson","Daniel Cormier",0,"Light Heavyweight"
1046,"2017-04-08","Chris Weidman","Gegard Mousasi",0,"Middleweight"
1047,"2017-04-08","Cynthia Calvillo","Pearl Gonzalez",1,"Women's Strawweight"
1048,"2017-04-08","Patrick Cote","Thiago Alves",0,"Welterweight"
1049,"2017-04-08","Charles Oliveira","Will Brooks",1,"Lightweight"
1050,"2017-04-08","Mike de la Torre","Myles Jury",0,"Featherweight"
1051,"2017-04-08","Kamaru Usman","Sean Strickland",1,"Welterweight"
1052,"2017-04-08","Charles Rosa","Shane Burgos",0,"Featherweight"
1053,"2017-04-08","Jan Blachowicz","Patrick Cummins",0,"Light Heavyweight"
1054,"2017-04-08","Andrew Holbrook","Gregor Gillespie",0,"Lightweight"
1055,"2017-04-08","Desmond Green","Josh Emmett",1,"Lightweight"
1056,"2017-04-08","Irene Aldana","Katlyn Chookagian",0,"Women's Bantamweight"
1057,"2017-04-08","Jenel Lausa","Magomed Bibulatov",0,"Flyweight"
1058,"2017-03-18","Corey Anderson","Jimi Manuwa",0,"Light Heavyweight"
1059,"2017-03-18","Alan Jouban","Gunnar Nelson",0,"Welterweight"
1060,"2017-03-18","Brad Pickett","Marlon Vera",0,"Catch Weight"
1061,"2017-03-18","Arnold Allen","Makwan Amirkhani",1,"Featherweight"
1062,"2017-03-18","Joe Duffy","Reza Madadi",1,"Lightweight"
1063,"2017-03-18","Darren Stewart","Francimar Barroso",0,"Light Heavyweight"
1064,"2017-03-18","Daniel Omielanczuk","Tim Johnson",0,"Heavyweight"
1065,"2017-03-18","Leon Edwards","Vicente Luque",1,"Welterweight"
1066,"2017-03-18","Marc Diakiese","Teemu Packalen",1,"Lightweight"
1067,"2017-03-18","Bradley Scott","Scott Askham",1,"Middleweight"
1068,"2017-03-18","Lina Lansberg","Lucie Pudilova",1,"Women's Bantamweight"
1069,"2017-03-11","Kelvin Gastelum","Vitor Belfort",0.5,"Middleweight"
1070,"2017-03-11","Gian Villante","Mauricio Rua",0,"Light Heavyweight"
1071,"2017-03-11","Beneil Dariush","Edson Barboza",0,"Lightweight"
1072,"2017-03-11","Jussier Formiga","Ray Borg",0,"Flyweight"
1073,"2017-03-11","Bethe Correia","Marion Reneau",0.5,"Women's Bantamweight"
1074,"2017-03-11","Alex Oliveira","Tim Means",1,"Welterweight"
1075,"2017-03-11","Francisco Trinaldo","Kevin Lee",0,"Lightweight"
1076,"2017-03-11","Davi Ramos","Sergio Moraes",0,"Welterweight"
1077,"2017-03-11","Joe Soto","Rani Yahya",1,"Bantamweight"
1078,"2017-03-11","Joshua Burkman","Michel Prazeres",0,"Lightweight"
1079,"2017-03-11","Jeremy Kennedy","Rony Jason",1,"Featherweight"
1080,"2017-03-11","Garreth McLellan","Paulo Costa",0,"Middleweight"
1081,"2017-03-04","Stephen Thompson","Tyron Woodley",0,"Welterweight"
1082,"2017-03-04","David Teymur","Lando Vannata",1,"Lightweight"
1083,"2017-03-04","Daniel Kelly","Rashad Evans",1,"Middleweight"
1084,"2017-03-04","Amanda Cooper","Cynthia Calvillo",0,"Women's Strawweight"
1085,"2017-03-04","Alistair Overeem","Mark Hunt",1,"Heavyweight"
1086,"2017-03-04","Luis Henrique","Marcin Tybura",0,"Heavyweight"
1087,"2017-03-04","Darren Elkins","Mirsad Bektic",1,"Featherweight"
1088,"2017-03-04","Iuri Alcantara","Luke Sanders",1,"Bantamweight"
1089,"2017-03-04","Daniel Spitz","Mark Godbeer",0,"Heavyweight"
1090,"2017-03-04","Paul Craig","Tyson Pedro",0,"Light Heavyweight"
1091,"2017-03-04","Albert Morales","Andre Soukhamthath",1,"Bantamweight"
1092,"2017-02-19","Derrick Lewis","Travis Browne",1,"Heavyweight"
1093,"2017-02-19","Hector Lombard","Johny Hendricks",0,"Middleweight"
1094,"2017-02-19","Gavin Tucker","Sam Sicilia",1,"Featherweight"
1095,"2017-02-19","Cezar Ferreira","Elias Theodorou",0,"Middleweight"
1096,"2017-02-19","Gina Mazany","Sara McMann",0,"Women's Bantamweight"
1097,"2017-02-19","Alessandro Ricci","Paul Felder",0,"Lightweight"
1098,"2017-02-19","Nordine Taleb","Santiago Ponzinibbio",0,"Welterweight"
1099,"2017-02-19","Carla Esparza","Randa Markos",0,"Women's Strawweight"
1100,"2017-02-19","Aiemann Zahabi","Reginaldo Vieira",1,"Bantamweight"
1101,"2017-02-19","Jack Marshman","Thiago Santos",0,"Middleweight"
1102,"2017-02-19","Gerald Meerschaert","Ryan Janes",1,"Middleweight"
1103,"2017-02-11","Germaine de Randamie","Holly Holm",1,"Women's Featherweight"
1104,"2017-02-11","Anderson Silva","Derek Brunson",1,"Middleweight"
1105,"2017-02-11","Jacare Souza","Tim Boetsch",1,"Middleweight"
1106,"2017-02-11","Glover Teixeira","Jared Cannonier",1,"Light Heavyweight"
1107,"2017-02-11","Dustin Poirier","Jim Miller",1,"Lightweight"
1108,"2017-02-11","Belal Muhammad","Randy Brown",1,"Welterweight"
1109,"2017-02-11","Ulka Sasaki","Wilson Reis",0,"Flyweight"
1110,"2017-02-11","Islam Makhachev","Nik Lentz",1,"Lightweight"
1111,"2017-02-11","Phillipe Nover","Rick Glenn",0,"Featherweight"
1112,"2017-02-11","Roan Carneiro","Ryan LaFlare",0,"Welterweight"
1113,"2017-02-04","Chan Sung Jung","Dennis Bermudez",1,"Featherweight"
1114,"2017-02-04","Alexa Grasso","Felice Herrig",0,"Women's Strawweight"
1115,"2017-02-04","Abel Trujillo","James Vick",0,"Lightweight"
1116,"2017-02-04","Ovince Saint Preux","Volkan Oezdemir",0,"Light Heavyweight"
1117,"2017-02-04","Anthony Hamilton","Marcel Fortuna",0,"Heavyweight"
1118,"2017-02-04","Angela Hill","Jessica Andrade",0,"Women's Strawweight"
1119,"2017-02-04","Adam Milstead","Curtis Blaydes",0.5,"Heavyweight"
1120,"2017-02-04","Chas Skelly","Chris Gruetzemacher",1,"Featherweight"
1121,"2017-02-04","Michinori Tanaka","Ricardo Ramos",0,"Bantamweight"
1122,"2017-02-04","Bec Rawlings","Tecia Torres",0,"Women's Strawweight"
1123,"2017-02-04","Alex Morono","Niko Price",0.5,"Welterweight"
1124,"2017-02-04","Daniel Jolly","Khalil Rountree Jr.",0,"Light Heavyweight"
1125,"2017-01-28","Julianna Pena","Valentina Shevchenko",0,"Women's Bantamweight"
1126,"2017-01-28","Donald Cerrone","Jorge Masvidal",0,"Welterweight"
1127,"2017-01-28","Andrei Arlovski","Francis Ngannou",0,"Heavyweight"
1128,"2017-01-28","Alex Caceres","Jason Knight",0,"Featherweight"
1129,"2017-01-28","Nate Marquardt","Sam Alvey",0,"Middleweight"
1130,"2017-01-28","Aljamain Sterling","Raphael Assuncao",0,"Bantamweight"
1131,"2017-01-28","Bobby Nash","Li Jingliang",0,"Welterweight"
1132,"2017-01-28","Henrique da Silva","Jordan Johnson",0,"Light Heavyweight"
1133,"2017-01-28","Alessio Di Chirico","Eric Spicely",0,"Middleweight"
1134,"2017-01-28","Jeremy Kimball","Marcos Rogerio de Lima",0,"Light Heavyweight"
1135,"2017-01-28","Alexandre Pantoja","Eric Shelton",1,"Flyweight"
1136,"2017-01-28","Jason Gonzalez","JC Cottrell",1,"Lightweight"
1137,"2017-01-15","BJ Penn","Yair Rodriguez",0,"Featherweight"
1138,"2017-01-15","Joe Lauzon","Marcin Held",1,"Lightweight"
1139,"2017-01-15","Ben Saunders","Court McGee",1,"Welterweight"
1140,"2017-01-15","John Moraga","Sergio Pettis",0,"Flyweight"
1141,"2017-01-15","Devin Powell","Drakkar Klose",0,"Lightweight"
1142,"2017-01-15","Augusto Mendes","Frankie Saenz",1,"Bantamweight"
1143,"2017-01-15","Aleksei Oleinik","Viktor Pesta",1,"Heavyweight"
1144,"2017-01-15","Alex White","Anthony Rocco Martin",0,"Lightweight"
1145,"2017-01-15","Jocelyn Jones-Lybarger","Nina Ansaroff",0,"Women's Strawweight"
1146,"2017-01-15","Chase Sherman","Walt Harris",0,"Heavyweight"
1147,"2017-01-15","Bojan Mihajlovic","Joachim Christensen",0,"Light Heavyweight"
1148,"2017-01-15","Cyril Asker","Dmitrii Smoliakov",1,"Heavyweight"
1149,"2016-12-30","Amanda Nunes","Ronda Rousey",1,"Women's Bantamweight"
1150,"2016-12-30","Cody Garbrandt","Dominick Cruz",1,"Bantamweight"
1151,"2016-12-30","John Lineker","TJ Dillashaw",0,"Bantamweight"
1152,"2016-12-30","Dong Hyun Kim","Tarec Saffiedine",1,"Welterweight"
1153,"2016-12-30","Louis Smolka","Ray Borg",0,"Flyweight"
1154,"2016-12-30","Johny Hendricks","Neil Magny",0,"Welterweight"
1155,"2016-12-30","Antonio Carlos Junior","Marvin Vettori",1,"Middleweight"
1156,"2016-12-30","Alex Garcia","Mike Pyle",1,"Welterweight"
1157,"2016-12-30","Brandon Thatch","Niko Price",0,"Welterweight"
1158,"2016-12-30","Alex Oliveira","Tim Means",0.5,"Welterweight"
1159,"2016-12-17","Michelle Waterson","Paige VanZant",1,"Women's Strawweight"
1160,"2016-12-17","Mickey Gall","Sage Northcutt",1,"Welterweight"
1161,"2016-12-17","Brad Pickett","Urijah Faber",0,"Bantamweight"
1162,"2016-12-17","Alan Jouban","Mike Perry",1,"Welterweight"
1163,"2016-12-17","Henrique da Silva","Paul Craig",0,"Light Heavyweight"
1164,"2016-12-17","Cole Miller","Mizuto Hirota",0,"Featherweight"
1165,"2016-12-17","Bryan Barberena","Colby Covington",0,"Welterweight"
1166,"2016-12-17","Alex Morono","James Moontasri",1,"Welterweight"
1167,"2016-12-17","Josh Emmett","Scott Holtzman",1,"Lightweight"
1168,"2016-12-17","Irene Aldana","Leslie Smith",0,"Women's Bantamweight"
1169,"2016-12-17","Eddie Wineland","Takeya Mizugaki",1,"Bantamweight"
1170,"2016-12-17","Fredy Serrano","Hector Sandoval",0,"Flyweight"
1171,"2016-12-17","Bojan Velickovic","Sultan Aliev",0,"Welterweight"
1172,"2016-12-10","Anthony Pettis","Max Holloway",0,"Featherweight"
1173,"2016-12-10","Donald Cerrone","Matt Brown",1,"Welterweight"
1174,"2016-12-10","Cub Swanson","Dooho Choi",1,"Featherweight"
1175,"2016-12-10","Kelvin Gastelum","Tim Kennedy",1,"Middleweight"
1176,"2016-12-10","Emil Meek","Jordan Mein",1,"Welterweight"
1177,"2016-12-10","Misha Cirkunov","Nikita Krylov",1,"Light Heavyweight"
1178,"2016-12-10","Drew Dober","Olivier Aubin-Mercier",0,"Lightweight"
1179,"2016-12-10","Valerie Letourneau","Viviane Pereira",0,"Women's Strawweight"
1180,"2016-12-10","Matthew Lopez","Mitch Gagnon",1,"Bantamweight"
1181,"2016-12-10","John Makdessi","Lando Vannata",0,"Lightweight"
1182,"2016-12-10","Jason Saggo","Rustam Khabilov",0,"Lightweight"
1183,"2016-12-10","Dustin Ortiz","Zach Makovsky",1,"Flyweight"
1184,"2016-12-09","Derrick Lewis","Shamil Abdurakhimov",1,"Heavyweight"
1185,"2016-12-09","Anthony Hamilton","Francis Ngannou",0,"Heavyweight"
1186,"2016-12-09","Corey Anderson","Sean O'Connell",1,"Light Heavyweight"
1187,"2016-12-09","Gian Villante","Saparbeg Safarov",1,"Light Heavyweight"
1188,"2016-12-09","Ashley Yoder","Justine Kish",0,"Women's Strawweight"
1189,"2016-12-09","Brian Camozzi","Randy Brown",0,"Welterweight"
1190,"2016-12-09","Gerald Meerschaert","Joe Gigliotti",1,"Middleweight"
1191,"2016-12-09","Andrew Sanchez","Trevor Smith",1,"Middleweight"
1192,"2016-12-09","Shane Burgos","Tiago Trator",1,"Featherweight"
1193,"2016-12-09","Frankie Perez","Marc Diakiese",0,"Lightweight"
1194,"2016-12-09","Keith Berish","Ryan Janes",0,"Middleweight"
1195,"2016-12-09","JJ Aldrich","Juliana Lima",0,"Women's Strawweight"
1196,"2016-12-03","Demetrious Johnson","Tim Elliott",1,"Flyweight"
1197,"2016-12-03","Henry Cejudo","Joseph Benavidez",0,"Flyweight"
1198,"2016-12-03","Jake Ellenberger","Jorge Masvidal",0,"Welterweight"
1199,"2016-12-03","Ion Cutelaba","Jared Cannonier",0,"Light Heavyweight"
1200,"2016-12-03","Alexis Davis","Sara McMann",0,"Women's Bantamweight"
1201,"2016-12-03","Brandon Moreno","Ryan Benoit",1,"Flyweight"
1202,"2016-12-03","Gray Maynard","Ryan Hall",0,"Featherweight"
1203,"2016-12-03","Matt Schnell","Rob Font",0,"Bantamweight"
1204,"2016-12-03","Brendan O'Reilly","Dong Hyun Ma",0,"Lightweight"
1205,"2016-12-03","Jamie Moyle","Kailin Curran",1,"Women's Strawweight"
1206,"2016-12-03","Anthony Smith","Elvis Mutapcic",1,"Middleweight"
1207,"2016-12-03","Devin Clark","Josh Stansbury",1,"Light Heavyweight"
1208,"2016-11-26","Derek Brunson","Robert Whittaker",0,"Middleweight"
1209,"2016-11-26","Andrew Holbrook","Jake Matthews",1,"Lightweight"
1210,"2016-11-26","Kyle Noke","Omari Akhmedov",0,"Welterweight"
1211,"2016-11-26","Alexander Volkanovski","Yusuke Kasuya",1,"Lightweight"
1212,"2016-11-26","Khalil Rountree Jr.","Tyson Pedro",0,"Light Heavyweight"
1213,"2016-11-26","Danielle Taylor","Seohee Ham",1,"Women's Strawweight"
1214,"2016-11-26","Chris Camozzi","Daniel Kelly",0,"Middleweight"
1215,"2016-11-26","Damien Brown","Jon Tuck",1,"Lightweight"
1216,"2016-11-26","Jonathan Meunier","Richard Walsh",1,"Welterweight"
1217,"2016-11-26","Ben Nguyen","Geane Herrera",1,"Flyweight"
1218,"2016-11-26","Dan Hooker","Jason Knight",0,"Featherweight"
1219,"2016-11-26","Marlon Vera","Ning Guangyou",1,"Featherweight"
1220,"2016-11-26","Jenel Lausa","Yao Zhikui",1,"Flyweight"
1221,"2016-11-19","Rogerio Nogueira","Ryan Bader",0,"Light Heavyweight"
1222,"2016-11-19","Albert Morales","Thomas Almeida",0,"Bantamweight"
1223,"2016-11-19","Claudia Gadelha","Cortney Casey",1,"Women's Strawweight"
1224,"2016-11-19","Krzysztof Jotko","Thales Leites",1,"Middleweight"
1225,"2016-11-19","Kamaru Usman","Warlley Alves",1,"Welterweight"
1226,"2016-11-19","Sergio Moraes","Zak Ottow",1,"Welterweight"
1227,"2016-11-19","Cezar Ferreira","Jack Hermansson",1,"Middleweight"
1228,"2016-11-19","Gadzhimurad Antigulov","Marcos Rogerio de Lima",1,"Light Heavyweight"
1229,"2016-11-19","Johnny Eduardo","Manvel Gamburyan",1,"Bantamweight"
1230,"2016-11-19","Christian Colombo","Luis Henrique",0,"Heavyweight"
1231,"2016-11-19","Justin Scoggins","Pedro Munhoz",0,"Bantamweight"
1232,"2016-11-19","Darren Stewart","Francimar Barroso",0.5,"Light Heavyweight"
1233,"2016-11-19","Gegard Mousasi","Uriah Hall",1,"Middleweight"
1234,"2016-11-19","Ross Pearson","Stevie Ray",0,"Lightweight"
1235,"2016-11-19","Alexander Volkov","Tim Johnson",1,"Heavyweight"
1236,"2016-11-19","Artem Lobov","Teruto Ishihara",1,"Featherweight"
1237,"2016-11-19","Jack Marshman","Magnus Cedenblad",1,"Middleweight"
1238,"2016-11-19","Ali Bagautinov","Kyoji Horiguchi",0,"Flyweight"
1239,"2016-11-19","Kevin Lee","Magomed Mustafaev",1,"Lightweight"
1240,"2016-11-19","Amanda Cooper","Anna Elmose",1,"Women's Strawweight"
1241,"2016-11-19","Justin Ledet","Mark Godbeer",1,"Heavyweight"
1242,"2016-11-19","Alexander Yakovlev","Zak Cummings",0,"Welterweight"
1243,"2016-11-19","Marion Reneau","Milana Dudieva",1,"Women's Bantamweight"
1244,"2016-11-19","Brett Johns","Kwan Ho Kwak",1,"Bantamweight"
1245,"2016-11-19","Abdul Razak Alhassan","Charlie Ward",1,"Welterweight"
1246,"2016-11-12","Conor McGregor","Eddie Alvarez",1,"Lightweight"
1247,"2016-11-12","Stephen Thompson","Tyron Woodley",0.5,"Welterweight"
1248,"2016-11-12","Joanna Jedrzejczyk","Karolina Kowalkiewicz",1,"Women's Strawweight"
1249,"2016-11-12","Chris Weidman","Yoel Romero",0,"Middleweight"
1250,"2016-11-12","Miesha Tate","Raquel Pennington",0,"Women's Bantamweight"
1251,"2016-11-12","Frankie Edgar","Jeremy Stephens",1,"Featherweight"
1252,"2016-11-12","Khabib Nurmagomedov","Michael Johnson",1,"Lightweight"
1253,"2016-11-12","Rafael Natal","Tim Boetsch",0,"Middleweight"
1254,"2016-11-12","Belal Muhammad","Vicente Luque",0,"Welterweight"
1255,"2016-11-12","Jim Miller","Thiago Alves",1,"Catch Weight"
1256,"2016-11-12","Katlyn Chookagian","Liz Carmouche",0,"Women's Bantamweight"
1257,"2016-11-05","Rafael Dos Anjos","Tony Ferguson",0,"Lightweight"
1258,"2016-11-05","Diego Sanchez","Marcin Held",1,"Lightweight"
1259,"2016-11-05","Charles Oliveira","Ricardo Lamas",0,"Featherweight"
1260,"2016-11-05","Claudio Puelles","Martin Bravo",0,"Lightweight"
1261,"2016-11-05","Beneil Dariush","Rashid Magomedov",1,"Lightweight"
1262,"2016-11-05","Alexa Grasso","Heather Jo Clark",1,"Women's Strawweight"
1263,"2016-11-05","Erik Perez","Felipe Arantes",1,"Bantamweight"
1264,"2016-11-05","Joe Soto","Marco Beltran",1,"Catch Weight"
1265,"2016-11-05","Erick Montano","Max Griffin",0,"Welterweight"
1266,"2016-11-05","Douglas Silva de Andrade","Henry Briones",1,"Bantamweight"
1267,"2016-11-05","Alex Nicholson","Sam Alvey",0,"Middleweight"
1268,"2016-11-05","Jason Novelli","Polo Reyes",0,"Lightweight"
1269,"2016-11-05","Chris Avila","Enrique Barzola",0,"Featherweight"
1270,"2016-10-08","Dan Henderson","Michael Bisping",0,"Middleweight"
1271,"2016-10-08","Gegard Mousasi","Vitor Belfort",1,"Middleweight"
1272,"2016-10-08","Jimi Manuwa","Ovince Saint Preux",1,"Light Heavyweight"
1273,"2016-10-08","Daniel Omielanczuk","Stefan Struve",0,"Heavyweight"
1274,"2016-10-08","Mirsad Bektic","Russell Doane",1,"Featherweight"
1275,"2016-10-08","Brad Pickett","Iuri Alcantara",0,"Bantamweight"
1276,"2016-10-08","Damian Stasiak","Davey Grant",1,"Bantamweight"
1277,"2016-10-08","Albert Tumenov","Leon Edwards",0,"Welterweight"
1278,"2016-10-08","Lukasz Sajewski","Marc Diakiese",0,"Lightweight"
1279,"2016-10-08","Danny Roberts","Mike Perry",0,"Welterweight"
1280,"2016-10-08","Adriano Martins","Leonardo Santos",0,"Lightweight"
1281,"2016-10-01","John Dodson","John Lineker",0,"Bantamweight"
1282,"2016-10-01","Alex Oliveira","Will Brooks",1,"Lightweight"
1283,"2016-10-01","Joshua Burkman","Zak Ottow",0,"Welterweight"
1284,"2016-10-01","Brandon Moreno","Louis Smolka",1,"Flyweight"
1285,"2016-10-01","Henrique da Silva","Joachim Christensen",1,"Light Heavyweight"
1286,"2016-10-01","Andre Fili","Hacran Dias",1,"Featherweight"
1287,"2016-10-01","Shamil Abdurakhimov","Walt Harris",1,"Heavyweight"
1288,"2016-10-01","Elizeu Zaleski dos Santos","Keita Nakamura",1,"Welterweight"
1289,"2016-10-01","Nate Marquardt","Tamdan McCrory",1,"Middleweight"
1290,"2016-10-01","Ion Cutelaba","Jonathan Wilson",1,"Light Heavyweight"
1291,"2016-10-01","Cody East","Curtis Blaydes",0,"Heavyweight"
1292,"2016-10-01","Kelly Faszholz","Ketlen Vieira",0,"Women's Bantamweight"
1293,"2016-09-24","Cris Cyborg","Lina Lansberg",1,"Catch Weight"
1294,"2016-09-24","Phillipe Nover","Renan Barao",0,"Featherweight"
1295,"2016-09-24","Antonio Silva","Roy Nelson",0,"Heavyweight"
1296,"2016-09-24","Francisco Trinaldo","Paul Felder",1,"Lightweight"
1297,"2016-09-24","Eric Spicely","Thiago Santos",1,"Middleweight"
1298,"2016-09-24","Godofredo Pepey","Mike de la Torre",1,"Featherweight"
1299,"2016-09-24","Gilbert Burns","Michel Prazeres",0,"Lightweight"
1300,"2016-09-24","Michinori Tanaka","Rani Yahya",0,"Bantamweight"
1301,"2016-09-24","Dustin Ortiz","Jussier Formiga",0,"Flyweight"
1302,"2016-09-24","Erick Silva","Luan Chagas",1,"Welterweight"
1303,"2016-09-24","Alan Patrick","Stevie Ray",1,"Lightweight"
1304,"2016-09-24","Hector Urbina","Vicente Luque",0,"Welterweight"
1305,"2016-09-24","Glaico Franca","Gregor Gillespie",0,"Lightweight"
1306,"2016-09-17","Dustin Poirier","Michael Johnson",0,"Lightweight"
1307,"2016-09-17","Derek Brunson","Uriah Hall",1,"Middleweight"
1308,"2016-09-17","Evan Dunham","Rick Glenn",1,"Lightweight"
1309,"2016-09-17","Kenny Robertson","Roan Carneiro",0,"Welterweight"
1310,"2016-09-17","Chris Wade","Islam Makhachev",0,"Lightweight"
1311,"2016-09-17","Chas Skelly","Maximo Blanco",1,"Featherweight"
1312,"2016-09-17","Gabriel Benitez","Sam Sicilia",1,"Featherweight"
1313,"2016-09-17","Augusto Montano","Belal Muhammad",0,"Welterweight"
1314,"2016-09-17","Antonio Carlos Junior","Leonardo Augusto Leleco",1,"Middleweight"
1315,"2016-09-17","Joey Gomez","Jose Quinonez",0,"Bantamweight"
1316,"2016-09-17","Erick Montano","Randy Brown",0,"Welterweight"
1317,"2016-09-17","Albert Morales","Alejandro Perez",0.5,"Bantamweight"
1318,"2016-09-10","Alistair Overeem","Stipe Miocic",0,"Heavyweight"
1319,"2016-09-10","Fabricio Werdum","Travis Browne",1,"Heavyweight"
1320,"2016-09-10","CM Punk","Mickey Gall",0,"Welterweight"
1321,"2016-09-10","Jimmie Rivera","Urijah Faber",1,"Bantamweight"
1322,"2016-09-10","Jessica Andrade","Joanne Calderwood",1,"Women's Strawweight"
1323,"2016-09-10","Bethe Correia","Jessica Eye",1,"Women's Bantamweight"
1324,"2016-09-10","Brad Tavares","Caio Magalhaes",1,"Middleweight"
1325,"2016-09-10","Michael McBride","Nik Lentz",0,"Lightweight"
1326,"2016-09-10","Drew Dober","Jason Gonzalez",1,"Lightweight"
1327,"2016-09-10","Sean Spencer","Yancy Medeiros",0,"Welterweight"
1328,"2016-09-03","Andrei Arlovski","Josh Barnett",0,"Heavyweight"
1329,"2016-09-03","Alexander Gustafsson","Jan Blachowicz",1,"Light Heavyweight"
1330,"2016-09-03","Ilir Latifi","Ryan Bader",0,"Light Heavyweight"
1331,"2016-09-03","Nick Hein","Tae Hyun Bang",1,"Lightweight"
