book,house,character,text
Book_Half_Blood_Prince,Slytherin,Book_Voldemort,"   ""I'd be glad to see anything Miss Hepzibah shows me,"" said Voldemort quietly, and Hepzibah gave another girlish giggle."
Book_Half_Blood_Prince,Slytherin,Book_Voldemort,"""A badger,"" murmured Voldemort, examining the engraving upon the cup."
Book_Half_Blood_Prince,Slytherin,Book_Voldemort,"   ""Oh yes,"" said Voldemort quietly."
Book_Half_Blood_Prince,Slytherin,Book_Voldemort,"   ""Thank you,"" said Voldemort, and he took the seat to which Dumbledore had gestured — the very seat, by the looks of it, that Harry had just vacated in the present."
Book_Half_Blood_Prince,Slytherin,Book_Voldemort,"   ""That would be welcome,"" said Voldemort."
Book_Half_Blood_Prince,Slytherin,Book_Voldemort,"  ""I am surprised you have remained here so long,"" said Voldemort after a short pause."
Book_Half_Blood_Prince,Slytherin,Book_Voldemort,"   ""I see it still,"" said Voldemort."
Book_Half_Blood_Prince,Slytherin,Book_Voldemort,"  ""Certainly,"" said Voldemort, and his eyes seemed to burn red."
Book_Half_Blood_Prince,Slytherin,Book_Voldemort,"   ""You are mistaken,"" said Voldemort."
Book_Order_Of_The_Phoenix,Gryffindor,Book_Dumbledore,"    'Kreacher seized his opportunity shortly before Christmas,' said Dumbledore, 'when Sirius, apparently, shouted at him to ""get out""."
Book_Order_Of_The_Phoenix,Gryffindor,Book_Fred,"  ' ""You're too young, you're not in the Order,"" ' said Fred, in a high-pitched voice that sounded uncannily like his mother's."
Book_Order_Of_The_Phoenix,Gryffindor,Book_George,"    '""Troll"",' said George promptly."
Book_Order_Of_The_Phoenix,Gryffindor,Book_Ginny,"  'Luna and I can stand at either end of the corridor,"" said Ginny promptly, 'and warn people not to go down there because someone's let off a load of Garrotting Gas.'"
Book_Order_Of_The_Phoenix,Gryffindor,Book_Harry,"    'Yeah, I suppose you'd better,' said Harry dully, ""specially if she thinks they're receiving stolen cauldrons or something.'"
Book_Order_Of_The_Phoenix,Gryffindor,Book_Harry,"  'Hagrid, when you say ""brother"",' said Harry slowly, 'do you mean - ?'"
Book_Order_Of_The_Phoenix,Gryffindor,Book_Hermione,"    'But,' said Hermione, 'doesn't ""P"" stand for ."
Book_Order_Of_The_Phoenix,Gryffindor,Book_Hermione,"  'A loud chorus of ""Weasley is our King"" if they see Umbridge coming,' replied Hermione, as Harry inserted the blade of Sirius's knife in the crack between door and wall."
Book_Order_Of_The_Phoenix,Gryffindor,Book_Hermione,"demanded Hermione, jumping down from the bottom step and sounding much angrier than the occasion warranted, 'there isn't any ""in there"", it's just an archway, there's no room for anybody to be there."
Book_Order_Of_The_Phoenix,Gryffindor,Book_Hermione,"Meanwhile, the ""Boy Who Lived"" - 'There you are, Harry, I knew they'd drag you into it somehow,' said Hermione, looking over the top of the paper at him."
Book_Order_Of_The_Phoenix,Slytherin,Book_Junior,"  ' ""The Minister has been growing uneasy about goings-on at Hogwarts for some time,"" said Junior Assistant to the Minister, Percy Weasley."
Book_Order_Of_The_Phoenix,Gryffindor,Book_Lee,"    '""Poor"", yeah,' said Lee Jordan."
Book_Order_Of_The_Phoenix,Gryffindor,Book_Mcgonagall,"    'Well, usually when a person shakes their head,' said McGonagall coldly, 'they mean ""no""."
Book_Order_Of_The_Phoenix,Gryffindor,Book_Neville,"  ""Whaddever you do, Harry,' said Neville fiercely from under the desk, lowering his hands to show a clearly broken nose and blood pouring down his mouth and chin, 'don'd gib it to him!'"
Book_Order_Of_The_Phoenix,Gryffindor,Book_Ron,"  'Obviously, I'd have been thrilled if I'd got an ""O"" - '    'Hermione,' said Ron sharply, 'if you want to know what grades we got, ask.'"
Book_Order_Of_The_Phoenix,Gryffindor,Book_Ron,"    'I don't - I didn't mean - well, if you want to tell me - '    'I got a ""P"",' said Ron, ladling soup into his bowl."
Book_Order_Of_The_Phoenix,Gryffindor,Book_Ron,"    'I know they call the people who work in there ""Unspeakables"",' said Ron, frowning."
Book_Order_Of_The_Phoenix,Gryffindor,Book_Sirius,"  ""It must have been the aftermath of the vision, that's all,' said Sirius."
Book_Order_Of_The_Phoenix,Slytherin,Book_Snape,"  This may not be an ordinary class, Potter,' said Snape, his eyes narrowed malevolently, 'but I am still your teacher and you will therefore call me ""sir"" or ""Professor"" at all times.'"
Book_Order_Of_The_Phoenix,Slytherin,Book_Snape,"    'I told you,' said Snape, rigid in his chair, his eyes slits, 'to call me ""sir""."
Book_Order_Of_The_Phoenix,Gryffindor,Book_Weasley,"  ' ""That's how Dolores Umbridge came to be appointed to the teaching staff at Hogwarts,"" said Weasley last night."
Book_Order_Of_The_Phoenix,Gryffindor,Book_Weasley,"  ' ""This is an exciting new phase in the Minister's plan to get to grips with what some are calling the falling standards at Hogwarts,"" said Weasley."
Book_Philosophers_Stone,Slytherin,Book_Draco," ""I do feel so sorry,"" said Draco Malfoy, one Potions class, ""for all those people who have to stay at Hogwarts for Christmas because they're not wanted at home."""
Book_Philosophers_Stone,No Entry,Book_Dudley,"  ""All right, thirty-seven then,"" said Dudley, going red in the face."
Book_Philosophers_Stone,Gryffindor,Book_Dumbledore,"  ""You can't blame them,"" said Dumbledore gently."
Book_Philosophers_Stone,Gryffindor,Book_Dumbledore,"  ""It certainly seems so,"" said Dumbledore."
Book_Philosophers_Stone,Gryffindor,Book_Dumbledore,"  ""You flatter me,"" said Dumbledore calmly."
Book_Philosophers_Stone,Gryffindor,Book_Dumbledore,"  ""We can only guess,"" said Dumbledore."
Book_Philosophers_Stone,Gryffindor,Book_Dumbledore,"  ""It's the best place for him,"" said Dumbledore firmly."
Book_Philosophers_Stone,Gryffindor,Book_Dumbledore,"  ""Exactly,"" said Dumbledore, looking very seriously over the top of his half-moon glasses."
Book_Philosophers_Stone,Gryffindor,Book_Dumbledore,"  I would trust Hagrid with my life,"" said Dumbledore."
Book_Philosophers_Stone,Gryffindor,Book_Dumbledore," ""Hagrid,"" said Dumbledore, sounding relieved."
Book_Philosophers_Stone,Gryffindor,Book_Dumbledore," ""Yes,"" said Dumbledore."
Book_Philosophers_Stone,Gryffindor,Book_Dumbledore," ""Well,"" said Dumbledore finally, ""that's that."
Book_Philosophers_Stone,Gryffindor,Book_Dumbledore," ""I shall see you soon, I expect, Professor McGonagall,"" said Dumbledore, nodding to her."
Book_Philosophers_Stone,Gryffindor,Book_Dumbledore," ""Everyone pick their favorite tune,"" said Dumbledore, ""and off we go!"""
Book_Philosophers_Stone,Gryffindor,Book_Dumbledore,"  ""Strange how nearsighted being invisible can make you,"" said Dumbledore, and Harry was relieved to see that he was smiling."
Book_Philosophers_Stone,Gryffindor,Book_Dumbledore," ""So,"" said Dumbledore, slipping off the desk to sit on the floor with Harry, ""you, like hundreds before you, have discovered the delights of the Mirror of Erised."""
Book_Philosophers_Stone,Gryffindor,Book_Dumbledore,"  ""I don't need a cloak to become invisible,"" said Dumbledore gently."
Book_Philosophers_Stone,Gryffindor,Book_Dumbledore,"  ""Yes and no,"" said Dumbledore quietly."
Book_Philosophers_Stone,Gryffindor,Book_Dumbledore," ""One can never have enough socks,"" said Dumbledore."
Book_Philosophers_Stone,Gryffindor,Book_Dumbledore," ""Well done,"" said Dumbledore quietly, so that only Harry could hear."
Book_Philosophers_Stone,Gryffindor,Book_Dumbledore," ""Good afternoon, Harry,"" said Dumbledore."
Book_Philosophers_Stone,Gryffindor,Book_Dumbledore,"Sir, quick --""  ""Calm yourself, dear boy, you are a little behind the times,"" said Dumbledore."
Book_Philosophers_Stone,Gryffindor,Book_Dumbledore," ""Tokens from your friends and admirers,"" said Dumbledore, beaming."
Book_Philosophers_Stone,Gryffindor,Book_Dumbledore," ""Yes, Yes, well done, Slytherin,"" said Dumbledore."
Book_Philosophers_Stone,Gryffindor,Book_Dumbledore," ""Ahem,"" said Dumbledore."
Book_Philosophers_Stone,Gryffindor,Book_Dumbledore," ""There are all kinds of courage,"" said Dumbledore, smiling."
Book_Philosophers_Stone,No Entry,Book_Firenze,"  ""That is because it is a monstrous thing, to slay a unicorn,"" said Firenze."
Book_Philosophers_Stone,No Entry,Book_Firenze," ""Good luck, Harry Potter,"" said Firenze."
Book_Philosophers_Stone,Ravenclaw,Book_Flitwick," ""Yes, yes, that's right,"" said Professor Flitwick, beaming at Harry."
Book_Philosophers_Stone,Gryffindor,Book_Fred,"  ""I tell you, we're going to win that Quidditch cup for sure this year,"" said Fred."
Book_Philosophers_Stone,Gryffindor,Book_Fred,"  ""The big one,"" said Fred Weasley."
Book_Philosophers_Stone,Gryffindor,Book_Fred,"  Fred and George were wearing blue sweaters, one with a large yellow F on it, the other a G.  ""Harry's is better than ours, though,"" said Fred, holding up Harry's sweater."
Book_Philosophers_Stone,Gryffindor,Book_Fred," And suddenly, their wardrobes were empty, their trunks were packed, Neville's toad was found lurking in a corner of the toilets; notes were handed out to all students, warning them not to use magic over the holidays (""I always hope they'll forget to give us these,"" said Fred Weasley sadly); Hagrid was there to take them down to the fleet of boats that sailed across the lake; they were boarding the Hogwarts Express; talking and laughing as the countryside became greener and tidier; eating Bettie Bott's Every Flavor Beans as they sped past Muggle towns; pulling off their wizard robes and putting on jackets and coats; pulling into platform nine and three-quarters at King's Cross Station."
Book_Philosophers_Stone,Gryffindor,Book_George," ""Well done,"" said George in a low voice."
Book_Philosophers_Stone,Gryffindor,Book_George," ""The one we've all been waiting for,"" said George."
Book_Philosophers_Stone,Gryffindor,Book_George," ""And you're not sitting with the prefects today, either,"" said  George."
Book_Philosophers_Stone,Gryffindor,Book_Harry," ""Nearly,"" said Harry."
Book_Philosophers_Stone,Gryffindor,Book_Harry," ""I won't blow up the house,"" said Harry, but they weren't listening."
Book_Philosophers_Stone,Gryffindor,Book_Harry,"  ""I'm not going to do anything,"" said Harry, ""honestly.."
Book_Philosophers_Stone,Gryffindor,Book_Harry," I had a dream about a motorcycle,"" said Harry, remembering suddenly."
Book_Philosophers_Stone,Gryffindor,Book_Harry," I know they don't,"" said Harry."
Book_Philosophers_Stone,Gryffindor,Book_Harry," ""They stuff people's heads down the toilet the first day at Stonewall,"" he told Harry."
Book_Philosophers_Stone,Gryffindor,Book_Harry,"  ""No, thanks,"" said Harry."
Book_Philosophers_Stone,Gryffindor,Book_Harry,"want to read it,"" said Harry furiously, ""as it's mine."""
Book_Philosophers_Stone,Gryffindor,Book_Harry,"  ""It was not a mistake,"" said Harry angrily, ""it had my cupboard on it."""
Book_Philosophers_Stone,Gryffindor,Book_Harry," ""Er -- no,"" said Harry."
Book_Philosophers_Stone,Gryffindor,Book_Harry,"  ""Of course not,"" said Harry, eager to see more magic."
Book_Philosophers_Stone,Gryffindor,Book_Harry,"  ""Hagrid,"" said Harry, panting a bit as he ran to keep up, ""did you say there are dragons at Gringotts?"""
Book_Philosophers_Stone,Gryffindor,Book_Harry,"  ""Yes,"" said Harry."
Book_Philosophers_Stone,Gryffindor,Book_Harry," ""No,"" said Harry."
Book_Philosophers_Stone,Gryffindor,Book_Harry,"  ""No,"" said Harry, feeling more stupid by the minute."
Book_Philosophers_Stone,Gryffindor,Book_Harry,"""Mmm,"" said Harry, wishing he could say something a bit more interesting."
Book_Philosophers_Stone,Gryffindor,Book_Harry," ""That's Hagrid,"" said Harry, pleased to know something the boy didn't."
Book_Philosophers_Stone,Gryffindor,Book_Harry,"  ""He's the gamekeeper,"" said Harry."
Book_Philosophers_Stone,Gryffindor,Book_Harry,"  ""I think he's brilliant,"" said Harry coldly."
Book_Philosophers_Stone,Gryffindor,Book_Harry,"  ""They're dead,"" said Harry shortly."
Book_Philosophers_Stone,Gryffindor,Book_Harry,"  ""Don't make me feel worse,"" said Harry."
Book_Philosophers_Stone,Gryffindor,Book_Harry,"Everyone says Hufflepuff are a lot o' duffers, but --""  ""I bet I'm in Hufflepuff"" said Harry gloomily."
Book_Philosophers_Stone,Gryffindor,Book_Harry," ""Hello,"" said Harry awkwardly."
Book_Philosophers_Stone,Gryffindor,Book_Harry,"  ""Er -- well, I'm right-handed,"" said Harry."
Book_Philosophers_Stone,Gryffindor,Book_Harry," ""Sorry,"" said Harry, ""but what's curious?"""
Book_Philosophers_Stone,Gryffindor,Book_Harry,"  ""I don't know,"" said Harry, realizing this for the first time."
Book_Philosophers_Stone,Gryffindor,Book_Harry," ""Yes,"" said Harry."
Book_Philosophers_Stone,Gryffindor,Book_Harry,"  ""Er -- okay,"" said Harry."
Book_Philosophers_Stone,Gryffindor,Book_Harry," ""Thanks,"" said Harry, pushing his sweaty hair out of his eyes."
Book_Philosophers_Stone,Gryffindor,Book_Harry," ""Oh, him,"" said Harry."
Book_Philosophers_Stone,Gryffindor,Book_Harry," ""Bye,"" said Harry and Ron."
Book_Philosophers_Stone,Gryffindor,Book_Harry," ""So that's where You-Know-Who  ""Yes,"" said Harry, ""but I can't remember it."""
Book_Philosophers_Stone,Gryffindor,Book_Harry,"""I'd have thought you, of all people --""  ""I'm not trying to be brave or anything, saying the name,"" said Harry, I just never knew you shouldn't."
Book_Philosophers_Stone,Gryffindor,Book_Harry,"  ""Starving,"" said Harry, taking a large bite out of a pumpkin pasty."
Book_Philosophers_Stone,Gryffindor,Book_Harry,"  ""Swap you for one of these,"" said Harry, holding up a pasty."
Book_Philosophers_Stone,Gryffindor,Book_Harry,"  ""Go on, have a pasty,"" said Harry, who had never had anything to share before or, indeed, anyone to share it with."
Book_Philosophers_Stone,Gryffindor,Book_Harry," ""Help yourself,"" said Harry."
Book_Philosophers_Stone,Gryffindor,Book_Harry," ""You want to be careful with those,"" Ron warned Harry."
Book_Philosophers_Stone,Gryffindor,Book_Harry,"  ""He'll turn up,"" said Harry."
Book_Philosophers_Stone,Gryffindor,Book_Harry," ""Harry Potter,"" said Harry."
Book_Philosophers_Stone,Gryffindor,Book_Harry," ""You know, I think the ends of Scabbers' whiskers are a bit lighter,"" said Harry, trying to take Ron's mind off houses."
Book_Philosophers_Stone,Gryffindor,Book_Harry,"  ""Yes,"" said Harry."
Book_Philosophers_Stone,Gryffindor,Book_Harry," ""Unless you get out now,"" said Harry, more bravely than he felt, because Crabbe and Goyle were a lot bigger than him or Ron."
Book_Philosophers_Stone,Gryffindor,Book_Harry,"  ""Wish McGonagall favored us, "" said Harry."
Book_Philosophers_Stone,Gryffindor,Book_Harry," ""I don't know, sit,"" said Harry."
Book_Philosophers_Stone,Gryffindor,Book_Harry," ""I don't know,"" said Harry quietly."
Book_Philosophers_Stone,Gryffindor,Book_Harry,"said Harry, ""that Gringotts break-in happened on my birthday!"
Book_Philosophers_Stone,Gryffindor,Book_Harry," ""Typical,"" said Harry darkly."
Book_Philosophers_Stone,Gryffindor,Book_Harry," ""Give that here, Malfoy,"" said Harry quietly."
Book_Philosophers_Stone,Gryffindor,Book_Harry,"""But first years never -- you must be the youngest house player in about a century, said Harry, shoveling pie into his mouth."
Book_Philosophers_Stone,Gryffindor,Book_Harry," ""I start training next week,"" said Harry."
Book_Philosophers_Stone,Gryffindor,Book_Harry,"  ""You're a lot braver now that you're back on the ground and you've got your little friends with you,"" said Harry coolly."
