Movie,Character,House,Dialogue
Chamber_of_secrets,Movie_Professor Mcgonagall,Gryffindor," Could I have your attention please? Because of recent events, these new rules will be put into effect immediately. “All students will return to their house common rooms by six o’clock every evening. All students will be escorted to each lesson by a teacher. No exceptions.” I should tell you this unless the culprit behind these attacks is caught, it is likely the school will be closed."
Chamber_of_secrets,Movie_Professor Mcgonagall,Gryffindor," All students are to return to their house dormitories at once. All teachers to the second floor corridor, immediately."
Chamber_of_secrets,Movie_Professor Mcgonagall,Gryffindor," As you can see, the Heir of Slytherin has left another message. Our worst fear has been realized. A student has been taken by the monster into the Chamber itself. The students must be sent home. I’m afraid this is the end of Hogwarts."
Chamber_of_secrets,Movie_Professor Mcgonagall,Gryffindor," Well, that’s settled. We’ll leave you to deal with the monster, Gilderoy. Your skills, after all, are a legend."
Chamber_of_secrets,Movie_Professor Mcgonagall,Gryffindor, Ginny Weasley.
Chamber_of_secrets,Movie_Professor Mcgonagall,Gryffindor," Could I have your attention, please?"
Chamber_of_secrets,Movie_Professor Sprout,Hufflepuff," Morning, everyone! Good morning, everyone!"
Chamber_of_secrets,Movie_Professor Sprout,Hufflepuff," Welcome to Greenhouse Three, Second Years. Now, gather around, everyone. Today, we are going to repot Mandrakes. Who here can tell me the properties of the Mandrake root? Yes, Miss Granger."
Chamber_of_secrets,Movie_Professor Sprout,Hufflepuff," Excellent! Ten points to Gryffindor! Now, as our Mandrakes are still only seedlings their cries won’t kill you yet. But they could knock you out for several hours, which is why I have given each of you a pair of earmuffs for auditory protection. So, could you please put them on, right away? Quickly! Flaps tight down, and watch me closely. You grasp your Mandrake firmly, you pull it sharply up out of the pot… All Aah! Ooh!"
Chamber_of_secrets,Movie_Professor Sprout,Hufflepuff, Got it? And… now you dunk it down into the other pot and pour a little sprinkling of soil to keep him warm.
Chamber_of_secrets,Movie_Professor Sprout,Hufflepuff," Uh, Longbottom’s been neglecting his earmuffs."
Chamber_of_secrets,Movie_Professor Sprout,Hufflepuff," Yes, well, just leave him there. Right! On we go! Plenty of pots to go around. Grasp your Mandrake, and pull it up!"
Chamber_of_secrets,Movie_Ron,Gryffindor," Rescuing you, of course. Now, come on. Get your trunk!…"
Chamber_of_secrets,Movie_Ron,Gryffindor, You’d better stand back. Let’s go!
Chamber_of_secrets,Movie_Ron,Gryffindor, Come on.
Chamber_of_secrets,Movie_Ron,Gryffindor," Come on, Harry! Hurry up!"
Chamber_of_secrets,Movie_Ron,Gryffindor, I’ve got you Harry!
Chamber_of_secrets,Movie_Ron,Gryffindor, Drive!
Chamber_of_secrets,Movie_Ron,Gryffindor, Do you think it’d be all right if we had some of this?
Chamber_of_secrets,Movie_Ron,Gryffindor," It’s not much, but it’s home."
Chamber_of_secrets,Movie_Ron,Gryffindor," They were starving him, Mum. There were bars on his window!"
Chamber_of_secrets,Movie_Ron,Gryffindor, Ginny. She’s been talking about you all summer. A bit annoying really.
Chamber_of_secrets,Movie_Ron,Gryffindor," Dad works in the Ministry of Magic, in the Misuse of Muggle Artifacts Office. Dad loves Muggles, thinks they’re fascinating."
Chamber_of_secrets,Movie_Ron,Gryffindor, He’s always doing that.
Chamber_of_secrets,Movie_Ron,Gryffindor," But Harry’s never traveled by Floo powder before, Mum."
Chamber_of_secrets,Movie_Ron,Gryffindor, Diagon Alley!
Chamber_of_secrets,Movie_Ron,Gryffindor, Mum fancies him.
Chamber_of_secrets,Movie_Ron,Gryffindor, Whao!
Chamber_of_secrets,Movie_Ron,Gryffindor, I don’t know. The gateway’s sealed its self for some reason.
Chamber_of_secrets,Movie_Ron,Gryffindor," Harry, if we can’t get through, maybe Mum and Dad can’t get back!"
Chamber_of_secrets,Movie_Ron,Gryffindor, The car…
Chamber_of_secrets,Movie_Ron,Gryffindor," Uh, right. Okay."
Chamber_of_secrets,Movie_Ron,Gryffindor, Oh no! The Invisibility Booster must be faulty!
Chamber_of_secrets,Movie_Ron,Gryffindor, Okay.
Chamber_of_secrets,Movie_Ron,Gryffindor, We can’t be far behind.
Chamber_of_secrets,Movie_Ron,Gryffindor, We must be gettin’ close.
Chamber_of_secrets,Movie_Ron,Gryffindor, Harry! Hold on! Take my hand! Hold on!
Chamber_of_secrets,Movie_Ron,Gryffindor, Yeah.
Chamber_of_secrets,Movie_Ron,Gryffindor, Welcome home.
Chamber_of_secrets,Movie_Ron,Gryffindor, It’s not working! Ahhhh!
Chamber_of_secrets,Movie_Ron,Gryffindor, Stop! Stop! Stop! Huh… Aahh!
Chamber_of_secrets,Movie_Ron,Gryffindor, Ahh-ha-ha! My wand! Look at my wand!
Chamber_of_secrets,Movie_Ron,Gryffindor, What’s happening?
Chamber_of_secrets,Movie_Ron,Gryffindor, Ahh! Ahhhh! Ahh!
Chamber_of_secrets,Movie_Ron,Gryffindor," Scabbers, you OK? The car! …Dad’s gonna kill me."
Chamber_of_secrets,Movie_Ron,Gryffindor," Honestly, Professor Snape, I think it did more damage to us."
Chamber_of_secrets,Movie_Ron,Gryffindor," We’ll go and get our stuff, then."
Chamber_of_secrets,Movie_Ron,Gryffindor," You’re going to expel us, aren’t you?"
Chamber_of_secrets,Movie_Ron,Gryffindor," Huhh… Say it, I’m doomed."
Chamber_of_secrets,Movie_Ron,Gryffindor," Bloody bird’s a menace. Oh, no!"
Chamber_of_secrets,Movie_Ron,Gryffindor, What do we do now?
Chamber_of_secrets,Movie_Ron,Gryffindor, Uh-oh. I smell trouble.
Chamber_of_secrets,Movie_Ron,Gryffindor, Those are Nimbus Two Thousand and Ones! How did you get those?
Chamber_of_secrets,Movie_Ron,Gryffindor," You’ll pay for that one, Malfoy. Eat slugs!"
Chamber_of_secrets,Movie_Ron,Gryffindor, (Blech…)
Chamber_of_secrets,Movie_Ron,Gryffindor, (Blech…)
Chamber_of_secrets,Movie_Ron,Gryffindor, (Blech…)
Chamber_of_secrets,Movie_Ron,Gryffindor, (Blech…) It’s disgusting.
Chamber_of_secrets,Movie_Ron,Gryffindor, Hear what?
Chamber_of_secrets,Movie_Ron,Gryffindor, Kill?
Chamber_of_secrets,Movie_Ron,Gryffindor, I don’t like spiders… What’s that?
Chamber_of_secrets,Movie_Ron,Gryffindor, Are you mad?
Chamber_of_secrets,Movie_Ron,Gryffindor, Ahem. Vera verto!
Chamber_of_secrets,Movie_Ron,Gryffindor, Three guesses who.
Chamber_of_secrets,Movie_Ron,Gryffindor, D’you think it’s true? D’you think there really is a Chamber of Secrets?
Chamber_of_secrets,Movie_Ron,Gryffindor, Let’s think. Who do we know who thinks all Muggle-borns are scum?
Chamber_of_secrets,Movie_Ron,Gryffindor," Of course. You heard him! ‘You’ll be next Mudbloods,’"
Chamber_of_secrets,Movie_Ron,Gryffindor, Crabbe and Goyle must know. Maybe we could trick them into telling.
Chamber_of_secrets,Movie_Ron,Gryffindor, Wicked! Malfoy’ll tell us anything.
Chamber_of_secrets,Movie_Ron,Gryffindor, I’ll stop it.
Chamber_of_secrets,Movie_Ron,Gryffindor," Enlighten me. Why are we brewing this potion in broad daylight, in the middle of a girl’s lavatory? Don’t you think we’ll get caught?"
Chamber_of_secrets,Movie_Ron,Gryffindor, Why?
Chamber_of_secrets,Movie_Ron,Gryffindor, Who?
Chamber_of_secrets,Movie_Ron,Gryffindor, Who’s Moaning Myrtle?
Chamber_of_secrets,Movie_Ron,Gryffindor, Who cares?
Chamber_of_secrets,Movie_Ron,Gryffindor, You’re a Parselmouth? Why didn’t you tell us?
Chamber_of_secrets,Movie_Ron,Gryffindor," Oh, that’s what you said to it!"
Chamber_of_secrets,Movie_Ron,Gryffindor, I heard you speaking Parseltongue. Snake language?
Chamber_of_secrets,Movie_Ron,Gryffindor," Exactly! Now the whole school’s gonna think you’re his great- greatgreat grandson, or something."
Chamber_of_secrets,Movie_Ron,Gryffindor, How?
Chamber_of_secrets,Movie_Ron,Gryffindor, Whose hair are you ripping out then?
Chamber_of_secrets,Movie_Ron,Gryffindor, Ahem…
Chamber_of_secrets,Movie_Ron,Gryffindor, Yeah. Right.
Chamber_of_secrets,Movie_Ron,Gryffindor, How thick could you get?
Chamber_of_secrets,Movie_Ron,Gryffindor, Ugh- essence of Crabbe.
Chamber_of_secrets,Movie_Ron,Gryffindor, I think I’m gonna be sick!
Chamber_of_secrets,Movie_Ron,Gryffindor, That was close!
Chamber_of_secrets,Movie_Ron,Gryffindor, Look at your tail!
Chamber_of_secrets,Movie_Ron,Gryffindor, Have you spoken to Hermione?
Chamber_of_secrets,Movie_Ron,Gryffindor, Yuck!
Chamber_of_secrets,Movie_Ron,Gryffindor," But, it can’t hurt if someone throws something at you. I mean, it’ll just go right through you."
Chamber_of_secrets,Movie_Ron,Gryffindor," We don’t even know this Tom Riddle. He sounds like a dirty, rotten snitch to me."
Chamber_of_secrets,Movie_Ron,Gryffindor," That’ll be a cheerful visit! “Hello, Hagrid! Tell us, have you been setting anything mad and hairy loose in the castle lately?”"
Chamber_of_secrets,Movie_Ron,Gryffindor," Who ever it was, they must have been looking for something."
Chamber_of_secrets,Movie_Ron,Gryffindor, Hermione!
Chamber_of_secrets,Movie_Ron,Gryffindor, But you heard McGonagall! We’re not allowed to leave the tower except for class.
Chamber_of_secrets,Movie_Ron,Gryffindor," That’s Dad’s boss! Cornelius Fudge, Minister of Magic!"
Chamber_of_secrets,Movie_Ron,Gryffindor," Hagrid’s right! With Dumbledore gone, there’ll be an attack a day!"
Chamber_of_secrets,Movie_Ron,Gryffindor, What?!
Chamber_of_secrets,Movie_Ron,Gryffindor, They’re headed to the Dark Forest! Why spiders! Why couldn’t it be “follow the butterflies?”
Chamber_of_secrets,Movie_Ron,Gryffindor," Harry, I don’t like this… Harry, I don’t like this at all!"
Chamber_of_secrets,Movie_Ron,Gryffindor, Can we go back now?
Chamber_of_secrets,Movie_Ron,Gryffindor, Harry.
Chamber_of_secrets,Movie_Ron,Gryffindor, Harry!
Chamber_of_secrets,Movie_Ron,Gryffindor, Ahh- hhh…
Chamber_of_secrets,Movie_Ron,Gryffindor, Can we panic now?
Chamber_of_secrets,Movie_Ron,Gryffindor, Know any spells?
Chamber_of_secrets,Movie_Ron,Gryffindor, Where’s Hermione when you need her?
Chamber_of_secrets,Movie_Ron,Gryffindor, Glad we’re out of there! Ah- Aaaah!
Chamber_of_secrets,Movie_Ron,Gryffindor, Thanks for that.
Chamber_of_secrets,Movie_Ron,Gryffindor, The flying gear’s jammed!
Chamber_of_secrets,Movie_Ron,Gryffindor, I’m trying!
Chamber_of_secrets,Movie_Ron,Gryffindor," Follow the spiders! Follow the spiders! If Hagrid ever gets out of Azkaban, I’ll kill him! I mean, what was the point of sending us in there? What have we found out?"
Chamber_of_secrets,Movie_Ron,Gryffindor, What’s that?
Chamber_of_secrets,Movie_Ron,Gryffindor," But if it kills by looking people in the eye, why is it no one’s dead?"
Chamber_of_secrets,Movie_Ron,Gryffindor," And Mrs. Norris? I’m pretty sure she didn’t have a camera or a mirror, Harry."
Chamber_of_secrets,Movie_Ron,Gryffindor, But how’s a basilisk been getting around? A dirty great snake- someone would have seen it.
Chamber_of_secrets,Movie_Ron,Gryffindor, Pipes? It’s using the plumbing!
Chamber_of_secrets,Movie_Ron,Gryffindor, Moaning Myrtle.
Chamber_of_secrets,Movie_Ron,Gryffindor, ‘Her skeleton will lie in the chamber forever.’ Ginny…
Chamber_of_secrets,Movie_Ron,Gryffindor, What about my sister?!
Chamber_of_secrets,Movie_Ron,Gryffindor, You’re the Defense Against the Dark Arts teacher! You can’t go now!
Chamber_of_secrets,Movie_Ron,Gryffindor, Is there anything you can do?
Chamber_of_secrets,Movie_Ron,Gryffindor," Say something. Harry, say something in Parseltongue!"
Chamber_of_secrets,Movie_Ron,Gryffindor, Better you than us.
Chamber_of_secrets,Movie_Ron,Gryffindor, Ugh!
Chamber_of_secrets,Movie_Ron,Gryffindor, Go on.
Chamber_of_secrets,Movie_Ron,Gryffindor, What’s this?
Chamber_of_secrets,Movie_Ron,Gryffindor," Bloody hell. Whatever shed this must be sixty feet long-- or more! Heart of a lion, this one."
Chamber_of_secrets,Movie_Ron,Gryffindor, Harry! Harry!
Chamber_of_secrets,Movie_Ron,Gryffindor, I’m fine!
Chamber_of_secrets,Movie_Ron,Gryffindor, Um…Ron Weasley.
Chamber_of_secrets,Movie_Ron,Gryffindor, Lockhart’s memory charm backfired. He hasn’t got a clue who he is!
Chamber_of_secrets,Movie_Ron,Gryffindor, No!
Chamber_of_secrets,Movie_Ron,Gryffindor, What’ll do I do now?
Chamber_of_secrets,Movie_Ron,Gryffindor, OK.
Chamber_of_secrets,Movie_Ron,Gryffindor," Thanks, sir!"
Chamber_of_secrets,Movie_Ron,Gryffindor," Uhh-um… Welcome back, Hermione."
Chamber_of_secrets,Movie_Ron,Gryffindor, Uh… Harry?
Chamber_of_secrets,Movie_Ron,Gryffindor, Bloody hell!
Chamber_of_secrets,Movie_Ron,Gryffindor, Uh… Bloody hell.
Chamber_of_secrets,Movie_Ron,Gryffindor, But where’s Hermione?
Chamber_of_secrets,Movie_Ron,Gryffindor, Okay.
Chamber_of_secrets,Movie_Ron,Gryffindor," What are you doing d- uh, I mean… What are you doing down here?"
Chamber_of_secrets,Movie_Ron,Gryffindor, Uhh…
Chamber_of_secrets,Movie_Ron,Gryffindor, Ahem…Stomachache.
Chamber_of_secrets,Movie_Ron,Gryffindor, S- scar.
Chamber_of_secrets,Movie_Seamus,Gryffindor," No, ma’am, he’s just fainted."
Chamber_of_secrets,Movie_Seamus,Gryffindor," Look, everyone! Weasley’s got himself a Howler!"
Chamber_of_secrets,Movie_Seamus,Gryffindor, Cornish pixies?
Chamber_of_secrets,Movie_Seamus,Gryffindor," Ha, ha. Ha, ha, ha…"
Chamber_of_secrets,Movie_Sir Nicholas,Gryffindor," Hello, Percy. Miss Clearwater."
Chamber_of_secrets,Movie_Sir Nicholas,Gryffindor, Thank you!
Chamber_of_secrets,Movie_Sir Nicholas,Gryffindor, Good evening!
Chamber_of_secrets,Movie_Sir Nicholas,Gryffindor, Thank you! Hello! Hermione! Welcome back!
Chamber_of_secrets,Movie_Snape,Slytherin, You were seen by no less than seven Muggles. Do you have any idea how serious this is? You have risked the exposure of our world. Not to mention the damage you inflicted on a Whomping Willow that’s been on these grounds since before you were born.
Chamber_of_secrets,Movie_Snape,Slytherin," Silence! I assure you, that were you in Slytherin, and your fate rested with me, the both of you would be on the train home- tonight. As it is…"
Chamber_of_secrets,Movie_Snape,Slytherin," Headmaster, these boys have flouted the Decree for the Restriction of Underage Wizardry. As such--"
Chamber_of_secrets,Movie_Snape,Slytherin," If I might, Headmaster? Perhaps Potter and his friends were simply in the wrong place at the wrong time. However, the circumstances are suspicious. I, for one, don’t recall seeing Potter at dinner."
Chamber_of_secrets,Movie_Snape,Slytherin," Yes, Miss Granger?"
Chamber_of_secrets,Movie_Snape,Slytherin, Expelliarmus!
Chamber_of_secrets,Movie_Snape,Slytherin," Perhaps it would be prudent to first teach the students to block unfriendly spells, Professor."
Chamber_of_secrets,Movie_Snape,Slytherin," Weasley’s wand causes devastation with the simplest spells. We’ll be sending Potter to the hospital wing in a matchbox. Might I suggest someone from my own house? Malfoy, perhaps?"
Chamber_of_secrets,Movie_Snape,Slytherin," Don’t move, Potter. I’ll get rid of it for you."
Chamber_of_secrets,Movie_Snape,Slytherin, Vipera evenesca.
Chamber_of_secrets,Movie_Snape,Slytherin," A girl has been snatched by the monster, Lockhart. Your moment has come, at last."
Chamber_of_secrets,Movie_Snape,Slytherin, Weren’t you saying just last night that you’ve known all along where the entrance to the Chamber of Secrets is?
